Acoupar.exe - ISO3382 Acoustical Parameter File
Filename	Lsg_31.5 	Lsg_63   	Lsg_125  	Lsg_250  	Lsg_500  	Lsg_1000 	Lsg_2000 	Lsg_4000 	Lsg_8000 	Lsg_16000	Lsg_A    	Lsg_Lin  	Lno_31.5 	Lno_63   	Lno_125  	Lno_250  	Lno_500  	Lno_1000 	Lno_2000 	Lno_4000 	Lno_8000 	Lno_16000	Lno_A    	Lno_Lin  	StG_31.5 	StG_63   	StG_125  	StG_250  	StG_500  	StG_1000 	StG_2000 	StG_4000 	StG_8000 	StG_16000	StG_A    	StG_Lin  	C50_31.5 	C50_63   	C50_125  	C50_250  	C50_500  	C50_1000 	C50_2000 	C50_4000 	C50_8000 	C50_16000	C50_A    	C50_Lin  	C80_31.5 	C80_63   	C80_125  	C80_250  	C80_500  	C80_1000 	C80_2000 	C80_4000 	C80_8000 	C80_16000	C80_A    	C80_Lin  	D50_31.5 	D50_63   	D50_125  	D50_250  	D50_500  	D50_1000 	D50_2000 	D50_4000 	D50_8000 	D50_16000	D50_A    	D50_Lin  	ts _31.5 	ts _63   	ts _125  	ts _250  	ts _500  	ts _1000 	ts _2000 	ts _4000 	ts _8000 	ts _16000	ts _A    	ts _Lin  	EDT_31.5 	EDT_63   	EDT_125  	EDT_250  	EDT_500  	EDT_1000 	EDT_2000 	EDT_4000 	EDT_8000 	EDT_16000	EDT_A    	EDT_Lin  	Tus_31.5 	Tus_63   	Tus_125  	Tus_250  	Tus_500  	Tus_1000 	Tus_2000 	Tus_4000 	Tus_8000 	Tus_16000	Tus_A    	Tus_Lin  	T20_31.5 	T20_63   	T20_125  	T20_250  	T20_500  	T20_1000 	T20_2000 	T20_4000 	T20_8000 	T20_16000	T20_A    	T20_Lin  	T30_31.5 	T30_63   	T30_125  	T30_250  	T30_500  	T30_1000 	T30_2000 	T30_4000 	T30_8000 	T30_16000	T30_A    	T30_Lin  	IACCe_31.5 	IACCe_63   	IACCe_125  	IACCe_250  	IACCe_500  	IACCe_1000 	IACCe_2000 	IACCe_4000 	IACCe_8000 	IACCe_16000	IACCe_A    	IACCe_Lin  	tIACC_31.5 	tIACC_63   	tIACC_125  	tIACC_250  	tIACC_500  	tIACC_1000 	tIACC_2000 	tIACC_4000 	tIACC_8000 	tIACC_16000	tIACC_A    	tIACC_Lin  	wIACC_31.5 	wIACC_63   	wIACC_125  	wIACC_250  	wIACC_500  	wIACC_1000 	wIACC_2000 	wIACC_4000 	wIACC_8000 	wIACC_16000	wIACC_A    	wIACC_Lin  
G:\Siberia\Adyrgan\Day2/output/Siberiaposition7_day2_W_WY.wav	20.465	67.883	71.992	71.594	75.911	83.717	84.068	79.038	79.046	86.089	90.508	91.457	31.145	28.851	15.230	-10.223	-33.512	-62.066	-84.230	-90.994	-99.776	-103.195	-35.179	1.671	-48.535	-1.117	2.992	2.594	6.911	14.717	15.068	10.038	10.046	17.089	13.508	12.457	-nan(ind)	10.615	17.756	17.873	23.403	26.110	27.530	24.928	32.251	40.662	27.779	26.543	-nan(ind)	11.398	18.726	20.429	26.134	27.626	28.683	26.653	34.621	46.379	29.338	28.043	31.129	89.414	96.360	96.479	98.596	99.536	99.728	99.384	99.932	99.991	99.767	99.754	-26227.566	11323.891	5455.405	1549.554	578.898	300.558	154.040	106.432	13.257	3.793	69.584	55.660	0.369	0.747	0.200	0.283	0.160	0.083	0.078	0.080	0.011	0.010	0.029	0.018	0.199	1.112	0.138	0.092	0.132	0.111	0.109	0.127	0.010	0.011	0.097	0.100	--	1.397	0.187	0.220	0.087	--	0.133	--	0.167	--	0.127	0.148	--	1.417	--	--	--	--	--	--	0.175	0.152	--	--	0.000	0.344	0.769	0.489	0.798	0.807	0.826	0.541	0.562	0.571	0.503	0.427	0.000	1.000	1.000	0.083	-0.083	-0.021	0.021	-0.229	-0.208	-0.021	-0.021	-0.021	0.000	0.104	0.250	0.604	0.250	0.146	0.083	0.062	0.062	0.042	0.062	0.042
G:\Siberia\Adyrgan\Day2/output/Siberiaposition7_day2_0002_W_WY.wav	52.823	68.241	71.669	71.863	76.348	83.880	83.346	76.575	79.059	85.321	90.070	91.050	20.398	20.734	11.923	-13.261	-33.493	-58.604	-84.930	-90.273	-100.167	-101.536	-39.197	-5.261	-16.177	-0.759	2.669	2.863	7.348	14.880	14.346	7.575	10.059	16.321	13.070	12.050	12.223	16.354	16.676	18.166	23.833	26.138	26.975	22.480	30.960	39.579	27.347	27.101	14.178	17.848	18.032	20.850	26.566	28.384	28.500	24.105	33.139	44.987	29.219	28.928	92.873	97.002	95.101	97.018	98.855	99.510	99.667	99.172	99.907	99.989	99.737	99.760	19250.463	9486.118	6986.901	1447.728	512.312	337.310	208.038	83.648	14.115	4.573	85.241	67.738	0.756	0.178	0.200	0.181	0.097	0.061	0.050	0.094	0.012	0.012	0.028	0.024	0.233	--	0.124	0.067	0.124	0.106	0.093	0.132	0.010	0.011	0.078	0.065	0.376	0.792	0.206	0.223	0.067	--	0.158	0.123	0.125	--	0.113	0.109	--	--	--	--	--	--	--	--	0.123	0.084	--	--	0.033	0.457	0.791	0.529	0.841	0.801	0.825	0.445	0.617	0.658	0.527	0.425	1.000	1.000	1.000	0.021	-0.062	-0.021	0.021	0.312	-0.208	-0.167	-0.021	-0.021	0.021	0.125	0.292	0.604	0.250	0.146	0.104	0.042	0.042	0.042	0.062	0.062
G:\Siberia\BichiktyBoom/output/Siberiaposition1_0001_W_WY.wav	20.856	68.381	74.561	73.091	71.169	76.241	80.810	75.615	70.535	70.937	84.789	85.822	31.966	30.136	22.138	-3.737	-34.057	-58.952	-80.953	-82.434	-93.358	-92.900	-32.653	-2.325	-48.144	-0.619	5.561	4.091	2.169	7.241	11.810	6.615	1.535	1.937	7.789	6.822	-2.374	5.509	7.005	5.496	10.917	10.170	13.712	10.042	15.630	19.780	12.064	10.951	1.476	6.290	8.418	10.499	12.740	11.273	15.070	11.361	17.668	22.253	13.453	12.573	44.935	66.266	68.677	71.448	87.137	85.672	93.692	89.878	97.270	98.825	91.806	90.344	-42795.602	11277.935	2879.209	826.087	160.172	89.349	78.635	62.145	19.874	7.812	65.880	131.713	1.315	1.390	0.775	0.653	0.472	0.596	0.273	0.482	0.051	0.034	0.463	0.501	1.920	--	0.738	--	1.217	1.822	0.066	0.913	0.167	0.155	1.217	1.237	--	1.018	0.823	0.840	0.961	1.032	1.168	1.001	0.645	0.258	0.940	1.049	--	0.867	0.842	0.689	0.838	0.853	0.820	0.857	0.823	0.821	0.840	0.858	0.643	0.706	0.823	0.509	0.662	0.324	0.651	0.573	0.617	0.638	0.539	0.443	1.000	1.000	-0.062	-0.333	-0.083	-0.062	-0.042	-0.042	-0.188	0.104	-0.042	-0.042	0.354	0.417	1.146	0.667	0.250	0.188	0.083	0.062	0.042	0.042	0.083	0.083
G:\Siberia\BichiktyBoom/output/Siberiaposition2_0001_W_WY.wav	53.192	68.475	74.511	72.884	82.021	83.577	79.826	83.650	79.186	88.648	90.677	92.093	11.768	15.835	8.339	-12.380	-48.604	-82.074	-95.695	-96.931	-103.197	-103.660	-50.475	-9.173	-15.808	-0.525	5.511	3.884	13.021	14.577	10.826	14.650	10.186	19.648	13.677	13.093	9.791	14.643	15.347	11.733	24.749	21.662	19.954	24.171	24.267	29.583	23.414	22.837	10.990	16.017	17.165	15.726	29.108	25.914	22.521	27.161	27.932	36.423	26.922	26.288	87.404	94.516	94.632	90.616	99.429	99.027	98.697	99.586	99.627	99.881	99.492	99.469	26171.178	8713.581	2518.582	506.755	144.337	67.098	39.788	13.373	5.502	3.607	18.130	20.591	0.736	0.293	0.230	0.258	0.029	0.073	0.080	0.018	0.021	0.009	0.026	0.026	0.940	1.494	0.713	1.247	0.025	0.097	0.191	0.023	0.050	--	0.074	0.061	1.035	1.232	1.016	0.849	0.175	0.405	0.181	0.228	0.158	0.089	0.261	0.231	0.764	0.849	0.819	0.641	0.527	0.435	0.593	--	0.428	0.140	--	0.530	0.229	0.782	0.853	0.511	0.939	0.800	0.758	0.802	0.582	0.656	0.612	0.531	1.000	1.000	0.125	0.354	-0.083	-0.042	-0.042	-0.021	0.146	-0.104	-0.042	-0.042	0.104	0.333	1.104	0.562	0.292	0.146	0.083	0.062	0.042	0.042	0.062	0.062
G:\Siberia\BichiktyBoom/output/Siberiaposition3_0001_W_WY.wav	8.521	61.981	51.865	47.830	48.758	59.611	55.376	39.270	40.052	40.850	62.912	65.961	27.983	29.888	12.155	-6.204	-37.718	-67.428	-87.172	-99.802	-106.154	-104.134	-36.504	-5.208	-60.479	-7.019	-17.135	-21.170	-20.242	-9.389	-13.624	-29.730	-28.948	-28.150	-14.088	-13.039	-4.457	-6.750	-10.258	-12.489	-10.969	-6.701	-3.394	-6.609	-10.062	-10.552	-4.768	-6.572	-2.427	-5.084	-7.751	-9.099	-7.781	-0.296	0.645	-5.231	-7.854	-7.935	0.923	-2.743	27.401	17.504	8.750	5.367	8.264	17.849	31.404	17.930	9.055	8.462	25.140	18.071	-586.466	7022.803	3888.170	29993.615	24878.422	5370.467	2734.854	2233.260	1804.935	376.164	3941.223	5438.383	1.724	3.461	4.300	3.627	3.863	2.807	3.066	3.451	3.565	2.706	2.366	3.059	0.249	0.842	0.778	0.637	0.470	--	1.661	1.039	0.720	1.130	1.774	1.380	--	0.523	0.307	0.404	0.386	--	--	1.091	--	0.816	1.334	--	--	0.441	--	--	0.365	--	--	--	--	--	--	--	0.789	0.978	0.844	0.685	0.147	0.992	0.972	0.410	0.560	0.333	0.978	0.936	1.000	0.771	0.062	0.646	1.000	0.000	0.000	0.062	0.188	-0.021	0.000	0.000	0.771	1.000	1.208	0.604	0.792	0.125	0.125	0.062	0.042	0.042	0.125	0.146
G:\Siberia\BichiktyBoom/output/Siberiaposition3_0002_W_WY.wav	42.519	45.433	38.699	23.867	28.479	31.653	31.530	30.275	39.956	35.090	42.053	50.291	18.634	14.719	6.757	-36.845	-53.838	-86.161	-109.815	-109.846	-113.379	-110.016	-56.196	-16.519	-26.481	-23.567	-30.301	-45.133	-40.521	-37.347	-37.470	-38.725	-29.044	-33.910	-34.947	-28.709	-nan(ind)	-12.473	-11.079	-12.303	-12.889	-7.993	-12.049	-11.055	-20.701	-10.190	-13.833	-12.886	-nan(ind)	-8.319	-8.201	-7.560	-10.203	-6.395	-7.627	-7.995	-17.199	-7.742	-11.030	-10.037	-0.557	5.730	8.618	5.581	5.189	13.985	6.004	7.279	0.852	8.772	4.057	4.936	1989.006	4241.180	8036.017	1037.652	943.768	677.439	370.013	574.827	454.754	417.610	493.708	2236.821	1.975	2.253	2.652	2.672	2.376	2.588	2.579	2.710	1.630	2.505	2.292	2.378	0.318	1.421	0.992	0.950	0.960	0.852	0.559	0.701	0.483	1.144	0.854	0.731	--	0.604	--	--	0.587	0.522	0.321	--	0.492	0.742	0.512	0.427	--	0.320	--	--	--	--	--	--	0.361	--	0.362	--	0.941	0.632	0.204	0.471	0.639	0.653	0.628	0.299	0.391	0.355	0.411	0.531	-1.000	-0.188	1.000	-0.271	-0.021	-0.042	0.000	0.021	-0.125	0.417	-0.021	-0.042	0.000	0.000	0.062	0.646	0.271	0.167	0.104	0.062	0.042	0.042	0.062	0.271
G:\Siberia\BichiktyBoom/output/Siberiaposition3_0003_W_WY.wav	54.540	68.063	74.481	74.203	79.335	84.098	83.432	80.800	77.779	81.349	89.929	90.587	25.429	21.700	16.319	-15.806	-28.867	-66.990	-86.618	-89.752	-98.739	-101.211	-46.721	-5.437	-14.460	-0.937	5.481	5.203	10.335	15.098	14.432	11.800	8.779	12.349	12.929	11.587	5.579	16.264	21.225	21.696	28.591	29.347	29.573	28.905	31.030	35.324	29.678	28.535	7.292	18.188	22.965	22.578	30.704	30.239	30.061	29.552	34.434	41.103	30.537	29.392	65.019	96.278	98.931	98.578	99.719	99.796	99.829	99.850	99.920	99.970	99.850	99.826	9731.967	9554.402	2030.547	639.808	121.265	64.117	44.890	14.911	4.675	4.454	24.597	29.403	1.534	0.210	0.111	0.114	0.027	0.028	0.029	0.012	0.014	0.016	0.015	0.017	0.307	--	0.134	0.131	0.040	0.025	0.035	0.014	--	0.016	0.037	0.037	0.644	0.242	0.144	0.077	0.132	0.109	0.084	0.029	0.034	0.038	0.075	0.094	0.829	--	--	--	0.121	--	--	--	--	0.092	--	--	0.668	0.865	0.945	0.826	0.968	0.944	0.912	0.880	0.524	0.415	0.764	0.667	1.000	1.000	0.250	-0.271	-0.042	-0.042	-0.042	-0.021	0.250	-0.167	-0.021	-0.021	0.708	0.479	1.104	0.604	0.271	0.146	0.104	0.062	0.042	0.042	0.104	0.104
G:\Siberia\BichiktyBoom/output/Siberiaposition4_0001_W_WY.wav	47.403	69.918	71.273	69.180	72.424	76.217	78.196	80.999	77.582	90.283	89.058	90.702	37.137	37.791	30.540	0.282	-28.462	-63.666	-75.055	-85.689	-90.940	-67.455	-32.345	5.387	-21.597	0.918	2.273	0.180	3.424	7.217	9.196	11.999	8.582	21.283	12.058	11.702	-nan(ind)	-0.686	3.096	2.704	5.020	17.812	17.849	14.356	12.255	26.308	17.515	16.387	-nan(ind)	0.761	4.032	3.869	6.387	18.783	18.083	14.670	12.429	26.727	17.890	16.870	91.325	47.221	60.710	57.709	66.583	93.736	96.246	95.489	93.547	99.762	97.956	97.651	-305.829	594.478	1906.103	552.734	470.156	807.231	1136.048	244.296	136.344	29.101	131.472	87.739	1.543	2.228	1.277	1.017	0.889	0.333	0.143	0.146	0.154	0.010	0.069	0.044	--	1.649	1.436	1.053	1.275	0.830	0.022	0.015	1.129	0.005	0.112	--	--	--	1.016	0.885	0.932	1.259	--	--	1.077	--	1.268	1.262	--	--	--	0.717	0.745	0.878	--	--	0.888	--	--	0.903	0.000	0.407	0.730	0.352	0.462	0.619	0.725	0.519	0.509	0.569	0.283	0.307	0.000	-1.000	0.354	-0.167	0.000	0.021	0.000	0.354	-0.188	-0.021	-0.021	-0.021	0.000	0.250	1.167	0.667	0.271	0.167	0.083	0.042	0.042	0.042	0.042	0.042
G:\Siberia\BichiktyBoom/output/Siberiaposition4_take2_0001_W_WY.wav	20.128	66.611	72.436	73.275	77.788	82.254	80.125	79.453	76.834	91.912	90.542	92.660	24.317	23.701	22.276	-5.467	-43.727	-61.461	-87.167	-90.041	-99.167	-97.140	-39.145	-2.523	-48.872	-2.389	3.436	4.275	8.788	13.254	11.125	10.453	7.834	22.912	13.542	13.660	-nan(ind)	18.240	19.112	19.938	29.098	29.413	26.451	26.758	28.616	41.258	30.744	31.245	1.470	21.370	20.725	22.400	32.780	31.000	27.517	28.482	33.711	45.004	32.395	32.743	47.709	98.069	96.725	97.508	99.626	99.605	99.428	99.636	99.834	99.993	99.872	99.911	-82430.039	12885.116	4581.749	936.081	212.591	179.041	100.522	37.793	12.717	2.902	21.113	15.419	0.393	0.174	0.101	0.089	0.054	0.049	0.044	0.037	0.029	0.006	0.021	0.013	0.295	0.171	0.123	0.069	0.041	0.039	0.060	0.067	0.063	0.002	0.052	0.025	0.329	0.203	0.148	0.096	0.207	0.028	--	--	0.136	--	0.090	0.079	0.295	--	--	--	0.095	--	--	--	0.161	0.096	0.120	--	0.646	0.957	0.950	0.511	0.776	0.714	0.598	0.708	0.471	0.808	0.397	0.412	-1.000	-0.750	-0.125	-0.479	-0.021	-0.021	0.021	0.333	-0.188	-0.229	0.042	-0.229	0.958	1.896	1.104	0.646	0.250	0.146	0.083	0.062	0.062	0.042	0.042	0.042
G:\Siberia\BichiktyBoom/output/Siberiaposition5_0001_W_WY.wav	56.094	65.948	72.050	71.704	64.679	77.617	77.750	80.448	68.669	61.360	85.256	85.131	30.755	27.167	13.277	-1.776	-24.268	-68.931	-79.689	-88.735	-94.308	-91.956	-38.741	-0.346	-12.906	-3.052	3.050	2.704	-4.321	8.617	8.750	11.448	-0.331	-7.640	8.256	6.131	1.334	5.146	6.034	10.722	4.916	14.435	13.671	18.387	16.730	11.852	15.780	13.428	1.536	5.680	6.106	11.154	5.326	15.477	14.415	18.935	17.864	12.452	16.526	13.862	55.969	62.856	71.414	86.089	68.327	90.981	92.736	97.210	97.877	93.809	94.930	93.127	3827.445	3946.509	2802.233	718.995	246.694	171.018	93.133	78.998	10.245	40.429	77.006	138.629	2.194	1.187	1.051	0.473	1.116	0.702	0.381	0.019	0.015	0.057	0.129	0.365	--	0.665	1.406	1.134	1.355	1.116	1.038	0.009	--	1.601	0.889	0.992	--	0.820	1.030	0.982	0.555	--	1.276	1.183	0.825	1.288	1.267	1.120	--	--	0.842	0.831	--	0.796	0.837	0.812	0.871	--	0.798	0.836	0.377	0.928	0.978	0.911	0.842	0.860	0.907	0.847	0.581	0.418	0.780	0.738	-1.000	-0.354	-0.375	-0.333	0.021	-0.021	0.042	0.062	-0.042	-0.167	0.062	0.062	0.208	1.958	1.083	0.604	0.250	0.146	0.083	0.062	0.042	0.042	0.083	0.083
G:\Siberia\GrandYaliman/output/Siberiaposition1_W_WY.wav	43.467	63.556	70.116	71.272	75.715	83.589	82.763	81.796	78.447	91.052	91.759	93.315	15.877	13.015	4.155	-13.285	-37.165	-69.767	-90.507	-90.717	-103.135	-101.897	-65.133	-15.660	-25.533	-5.444	1.116	2.272	6.715	14.589	13.763	12.796	9.447	22.052	14.759	14.315	3.699	0.330	0.511	2.702	6.646	5.413	1.726	-2.209	1.065	22.452	5.420	7.866	8.785	2.299	2.756	3.867	9.248	9.914	9.413	9.754	14.178	25.891	12.868	14.346	58.554	50.897	51.043	62.158	77.617	74.970	59.203	37.554	55.938	99.259	77.423	84.753	7831.464	18706.580	5656.159	1240.302	559.062	690.950	514.775	472.722	140.111	33.320	198.744	116.793	1.791	0.774	0.437	0.832	0.556	0.603	0.573	0.607	0.510	0.008	0.347	0.231	0.316	0.986	0.693	0.616	0.468	0.521	0.751	0.729	--	0.002	0.696	0.587	0.276	0.817	0.736	0.617	0.558	0.540	0.602	0.565	0.533	--	0.501	0.515	--	0.759	0.776	0.682	0.624	0.663	0.740	0.669	0.428	0.351	0.649	0.617	0.000	0.000	0.000	0.504	0.504	0.586	0.547	0.663	0.514	0.779	0.229	0.244	0.000	0.000	0.000	1.000	-0.938	-0.417	-0.250	0.167	0.021	0.021	-0.312	-0.375	0.000	0.000	0.000	0.542	0.250	0.146	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\GrandYaliman/output/Siberiaposition1_0002_W_WY.wav	49.114	58.878	62.044	65.559	71.123	79.729	81.137	81.007	77.799	90.575	90.288	91.836	10.568	8.012	2.266	-21.958	-39.484	-73.515	-93.752	-93.683	-102.851	-101.758	-68.009	-14.857	-19.886	-10.122	-6.956	-3.441	2.123	10.729	12.137	12.007	8.799	21.575	13.288	12.836	4.792	5.161	1.792	1.517	4.298	5.919	5.035	5.881	7.190	19.290	9.928	11.933	6.875	6.899	7.344	4.733	10.304	9.830	8.840	10.044	14.034	25.317	13.232	15.291	74.962	75.940	56.817	56.411	67.292	67.294	67.783	72.449	82.999	98.403	89.786	93.949	8894.223	12482.630	3397.803	1218.850	763.910	849.958	578.779	514.488	147.572	46.897	186.554	105.983	1.730	0.799	0.747	0.770	0.672	0.918	0.983	0.772	0.430	0.045	0.628	0.595	1.917	0.809	0.715	0.615	0.519	0.639	0.629	0.714	0.425	0.011	0.998	0.427	1.364	0.818	0.819	0.644	0.764	0.772	0.665	0.626	0.471	--	0.635	0.647	0.635	0.974	0.959	0.766	0.803	0.869	0.777	0.711	0.435	0.369	0.735	0.709	0.359	0.058	0.175	0.139	0.402	0.452	0.441	0.674	0.428	0.723	0.243	0.301	-1.000	-1.000	-1.000	0.646	-0.729	0.458	-0.229	0.188	0.188	-0.042	-0.167	-0.167	0.729	0.042	0.083	0.479	0.271	0.146	0.083	0.062	0.062	0.042	0.042	0.042
G:\Siberia\GrandYaliman/output/Siberiaposition1_take5_0001_W_WY.wav	52.351	67.371	74.349	74.661	79.914	87.521	83.717	80.865	80.354	89.967	93.042	94.428	12.097	13.588	2.071	-6.090	-34.946	-66.496	-89.384	-91.435	-103.095	-101.896	-55.440	-13.320	-16.649	-1.629	5.349	5.661	10.914	18.521	14.717	11.865	11.354	20.967	16.042	15.428	1.835	1.659	2.613	3.820	10.835	12.218	9.511	8.836	15.867	24.889	13.055	13.747	3.974	6.534	10.864	7.148	12.570	14.752	11.445	10.970	17.313	29.696	15.122	16.048	56.253	55.687	56.069	65.677	87.537	90.020	85.282	87.664	97.338	99.454	94.277	95.776	18073.250	10569.812	2957.905	567.026	123.156	116.292	81.379	58.205	13.474	2.441	35.256	26.637	1.684	0.828	0.403	0.917	0.516	0.462	0.552	0.543	0.053	0.009	0.180	0.075	0.693	1.258	1.022	0.617	0.447	--	0.698	0.768	0.197	--	0.964	--	0.624	0.947	0.786	0.651	0.611	0.440	0.660	0.575	0.525	--	0.572	0.584	0.543	0.560	0.792	0.699	0.692	0.607	0.736	0.720	0.448	0.350	0.631	0.627	0.025	0.000	0.000	0.381	0.542	0.598	0.527	0.666	0.621	0.787	0.327	0.260	-1.000	0.000	0.000	0.979	-0.833	0.438	-0.312	0.167	0.021	0.021	-0.375	-0.375	0.021	0.000	0.000	0.479	0.250	0.146	0.104	0.062	0.042	0.042	0.042	0.042
G:\Siberia\GrandYaliman/output/Siberiaposition2_0001_W_WY.wav	55.368	67.989	73.292	71.186	78.582	82.156	81.650	82.119	77.082	87.739	90.375	91.729	23.757	15.631	1.427	-8.596	-51.774	-73.263	-91.834	-94.729	-100.380	-100.270	-54.073	-13.481	-13.632	-1.011	4.292	2.186	9.582	13.156	12.650	13.119	8.082	18.739	13.375	12.729	4.806	1.757	5.422	3.428	8.755	10.359	10.875	12.230	14.142	24.523	13.337	13.878	8.304	4.298	6.132	4.853	8.872	10.493	11.029	12.474	14.434	25.046	13.492	14.066	59.699	53.721	65.535	60.034	78.974	84.327	87.630	90.661	96.287	99.598	94.101	95.557	2851.237	7485.144	3689.084	886.676	223.602	151.935	136.769	94.846	14.031	3.960	50.236	38.984	1.545	0.714	0.568	0.482	0.360	0.328	0.327	0.295	0.036	0.009	0.173	0.036	0.213	1.619	0.815	0.422	0.201	0.029	0.047	0.014	--	0.006	0.040	--	0.522	0.718	0.563	0.590	0.341	0.523	0.795	0.601	0.419	--	0.537	0.503	0.800	0.674	0.620	0.664	0.438	0.581	0.656	0.569	0.415	--	0.540	0.569	0.234	0.000	0.000	0.000	0.858	0.622	0.620	0.683	0.628	0.609	0.215	0.171	0.167	0.000	0.000	0.000	0.812	-0.396	-0.250	0.146	0.021	-0.229	-0.167	-0.167	0.000	0.000	0.000	0.000	0.250	0.146	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\GrandYaliman/output/Siberiaposition3_0001_W_WY.wav	61.188	69.187	71.524	70.327	77.433	83.541	82.074	78.542	77.310	85.794	89.368	90.356	31.504	29.104	9.895	-9.987	-44.115	-77.314	-92.521	-95.101	-105.588	-101.532	-50.143	-10.093	-7.812	0.187	2.524	1.327	8.433	14.541	13.074	9.542	8.310	16.794	12.368	11.356	1.770	0.906	3.369	7.469	10.127	11.399	11.458	12.329	18.754	26.398	13.107	13.313	2.785	2.568	4.314	9.159	10.274	11.573	11.706	12.818	19.663	27.752	13.352	13.567	56.738	51.406	58.563	79.683	80.901	87.241	88.508	92.501	98.102	99.771	92.982	94.238	517.549	4347.687	9886.027	964.788	609.185	311.896	167.187	102.231	24.533	5.080	105.799	95.931	1.625	1.325	0.845	0.533	0.451	0.367	0.327	0.313	0.048	0.009	0.308	0.156	0.997	--	1.447	0.906	0.331	0.404	0.068	0.847	0.171	0.028	0.046	0.065	1.223	0.415	0.695	0.745	0.553	0.742	0.732	0.725	0.486	0.114	0.730	0.874	0.847	0.705	0.547	0.693	0.489	0.521	0.577	0.599	0.447	--	0.549	0.668	0.426	0.000	0.000	0.081	0.754	0.434	0.293	0.376	0.544	0.773	0.216	0.196	1.000	0.000	0.000	0.854	0.854	-0.375	-0.208	0.167	0.167	-0.229	0.521	-0.229	0.250	0.000	0.000	0.375	0.271	0.146	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\GrandYaliman/output/Siberiaposition4_0001_W_WY.wav	61.282	70.443	73.299	73.885	80.310	86.472	82.852	78.737	79.270	90.298	92.127	93.723	26.948	28.121	8.464	-7.572	-32.653	-71.717	-93.019	-93.996	-102.567	-100.901	-39.333	-2.879	-7.718	1.443	4.299	4.885	11.310	17.472	13.852	9.737	10.270	21.298	15.127	14.723	4.347	6.183	10.350	11.459	14.001	16.124	15.503	12.166	19.616	26.231	17.449	18.213	5.746	7.833	12.271	12.334	14.953	17.702	17.112	13.459	22.464	32.120	18.954	19.630	63.489	67.940	84.068	91.953	94.276	96.644	96.493	94.029	98.919	99.659	98.152	98.510	377.838	2383.005	2136.373	326.516	147.539	65.230	55.061	49.057	8.042	2.037	19.533	14.811	1.296	1.369	0.515	0.361	0.199	0.079	0.093	0.138	0.059	0.009	0.040	0.031	0.682	0.361	0.936	1.097	0.468	--	0.293	0.654	0.124	0.030	0.116	0.095	1.193	0.823	0.823	0.961	0.933	0.677	0.880	0.695	0.278	0.048	0.570	0.481	0.847	0.869	0.770	0.783	0.702	0.563	0.694	0.732	0.436	0.195	0.643	0.696	0.189	0.000	0.000	0.415	0.840	0.681	0.513	0.428	0.528	0.627	0.290	0.219	-1.000	0.000	0.000	1.000	0.896	0.500	-0.229	-0.146	-0.083	0.083	-0.312	-0.312	0.125	0.000	0.000	0.917	0.292	0.146	0.104	0.042	0.042	0.042	0.042	0.042
G:\Siberia\GrandYaliman/output/Siberiaposition5_0001_W_WY.wav	55.947	67.823	71.372	73.965	81.052	85.701	80.832	82.810	80.974	90.405	91.901	93.566	21.716	21.493	10.351	-4.921	-30.453	-63.506	-84.997	-87.530	-97.555	-102.745	-42.324	-9.023	-13.053	-1.177	2.372	4.965	12.052	16.701	11.832	13.810	11.974	21.405	14.901	14.566	6.762	7.571	10.393	14.332	19.545	20.071	14.822	18.043	23.086	32.417	20.054	21.131	10.628	8.435	11.595	16.929	20.114	20.826	16.175	19.207	25.072	38.229	21.148	22.158	66.684	69.594	81.481	94.701	97.577	98.424	95.011	98.082	99.510	99.935	98.858	99.192	5462.311	12833.164	4863.640	283.191	183.819	55.533	62.908	30.959	7.211	2.963	19.024	15.455	1.170	1.190	0.487	0.189	0.069	0.058	0.143	0.085	0.049	0.021	0.046	0.039	0.229	0.209	0.576	0.397	0.025	0.116	0.393	0.245	0.100	0.067	0.117	0.084	--	0.624	0.736	0.954	0.496	0.689	1.082	0.645	0.219	0.085	0.541	--	0.827	0.730	0.628	0.858	0.862	0.694	0.776	0.708	0.378	0.122	0.699	0.684	0.000	0.000	0.058	0.373	0.729	0.616	0.504	0.591	0.452	0.726	0.274	0.236	0.000	0.000	1.000	0.896	0.917	0.500	0.229	0.188	0.042	0.021	0.542	0.542	0.000	0.000	0.021	0.417	0.312	0.167	0.083	0.062	0.042	0.042	0.042	0.042
